RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
9,0,California,State,CA,202000.0,202858.0,203939.0,206212.0,208648.0,211184.0,213818.0,216610.0,219418.0,222080.0,224745.0,227363.0,229463.0,231639.0,234125.0,237257.0,240152.0,242668.0,245050.0,247430.0,249800.0,252037.0,254147.0,256135.0,257664.0,259350.0,261339.0,264081.0,267149.0,270504.0,274444.0,278636.0,282818.0,286744.0,290646.0,294520.0,297800.0,300889.0,304262.0,308257.0,312630.0,316377.0,320566.0,325038.0,330163.0,334962.0,339568.0,344046.0,348819.0,354288.0,360462.0,367503.0,375632.0,384616.0,393483.0,401760.0,409642.0,417337.0,423834.0,430417.0,436083.0,442747.0,449636.0,457574.0,464848.0,471416.0,477785.0,484404.0,491030.0,497481.0,502234.0,506646.0,510214.0,513519.0,516775.0,519624.0,522586.0,524276.0,524549.0,524284.0,522695.0,521334.0,519918.0,518805.0,517933.0,516756.0,514972.0,512739.0,509023.0,505097.0,499888.0,494801.0,488869.0,482758.0,476723.0,470091.0,463720.0,455683.0,446048.0,434848.0,423371.0,412696.0,401668.0,391283.0,381846.0,373938.0,365795.0,358026.0,350878.0,346394.0,342340.0,338269.0,334283.0,331006.0,328789.0,326814.0,325331.0,324817.0,326550.0,329175.0,331347.0,331730.0,332933.0,334425.0,336019.0,335299.0,333583.0,331135.0,328995.0,326662.0,324747.0,323567.0,322606.0,321566.0,319728.0,317963.0,315035.0,313222.0,311551.0,309539.0,307063.0,304542.0,303882.0,303294.0,303081.0,302825.0,302969.0,303673.0,304929.0,306720.0,308769.0,311102.0,313725.0,317262.0,321174.0,326639.0,332214.0,338661.0,345225.0,352308.0,359438.0,366923.0,374046.0,380642.0,386469.0,391951.0,397512.0,402785.0,408190.0,412834.0,415311.0,416238.0,416574.0,417121.0,417585.0,417382.0,418075.0,419703.0,422455.0,424932.0,427556.0,430360.0,433415.0,435560.0,437856.0,439507.0,440182.0,441491.0,443711.0,447499.0,450525.0,454674.0,458557.0,461961.0,463738.0,466050.0,468286.0,470660.0,471281.0,472889.0,474733.0,478350.0,481220.0,483787.0,486705.0,489709.0,492704.0,495198.0,498164.0,501512.0,503063.0,504778.0,507144.0,511337.0,515649.0,519937.0,524663.0,529787.0,534186.0,537621.0,540372.0,543134.0,544877.0,546287.0,547189.0,548952.0,550022.0,549877.0,549245.0,548359.0,548186.0,548919.0,549973.0,550870.0,550832.0,551254.0,552334.0,554293.0,555743.0,557788.0,560385.0,564367.0,568958.0,572394.0,572292.0,571209.0,573482.0,580225.0,588847.0,597179.0,604853.0,611800.0,618058.0,625183.0,633066.0,643395.0,657771.0,675081.0,693765.0,707528.0,717393.0,722406.0
54,1,Texas,State,TX,112272.0,112394.0,112433.0,112636.0,112685.0,112755.0,112760.0,112973.0,113220.0,113478.0,113805.0,114179.0,114410.0,114368.0,114165.0,114086.0,114178.0,114312.0,114434.0,114522.0,114628.0,114750.0,114820.0,114888.0,114954.0,115149.0,115505.0,115963.0,116413.0,116903.0,117375.0,117884.0,118290.0,118636.0,118935.0,119196.0,119447.0,119639.0,119890.0,120108.0,120320.0,120516.0,120701.0,120939.0,121127.0,121340.0,121464.0,121588.0,122119.0,123259.0,124898.0,126221.0,127159.0,127616.0,128170.0,128660.0,129286.0,129824.0,130299.0,130712.0,131283.0,131778.0,132271.0,132647.0,133037.0,133436.0,133747.0,134041.0,134340.0,134546.0,134841.0,135032.0,135254.0,135545.0,135928.0,136443.0,137061.0,137677.0,138261.0,138746.0,139308.0,140057.0,140701.0,141350.0,141571.0,141670.0,141667.0,142041.0,142524.0,143074.0,143489.0,143968.0,144421.0,144822.0,145132.0,145431.0,145037.0,144524.0,143889.0,143760.0,143596.0,143398.0,143238.0,142775.0,142169.0,141493.0,140883.0,140333.0,139821.0,139681.0,139688.0,139773.0,139802.0,139762.0,139781.0,139574.0,139368.0,139106.0,139236.0,139377.0,139375.0,139346.0,139432.0,139733.0,139967.0,139939.0,139551.0,138931.0,138285.0,137674.0,137049.0,136545.0,136097.0,135639.0,135230.0,134854.0,134567.0,134203.0,134060.0,133937.0,133887.0,133705.0,133427.0,133141.0,133056.0,133301.0,133741.0,134139.0,134557.0,134963.0,135455.0,135809.0,136014.0,136174.0,136531.0,137035.0,137710.0,138435.0,139329.0,140260.0,141183.0,142104.0,143039.0,143916.0,144822.0,145798.0,146836.0,147779.0,148694.0,149683.0,150596.0,151425.0,152260.0,153229.0,154102.0,154926.0,155694.0,156567.0,157558.0,158643.0,159779.0,160926.0,162099.0,163251.0,164326.0,165404.0,166388.0,167194.0,167905.0,168781.0,169720.0,170775.0,171829.0,172850.0,173747.0,174637.0,175675.0,176684.0,177664.0,178418.0,179228.0,180080.0,181271.0,182613.0,183802.0,184943.0,185825.0,186777.0,187561.0,188409.0,189079.0,189767.0,190521.0,191489.0,192517.0,193526.0,194510.0,195498.0,196520.0,197576.0,198560.0,199532.0,200366.0,201320.0,202154.0,203075.0,203890.0,204858.0,205989.0,207051.0,207771.0,208204.0,208616.0,209088.0,209587.0,210211.0,210973.0,211415.0,211795.0,212001.0,212592.0,213124.0,213890.0,214556.0,215123.0,215681.0,216475.0,217846.0,219735.0,221953.0,224181.0,226321.0,228554.0,231287.0,234193.0,237785.0,242050.0,247399.0,252964.0,258544.0,263319.0,267523.0
43,2,New York,State,NY,149265.0,150029.0,150667.0,152014.0,153231.0,154482.0,155500.0,156344.0,157083.0,157929.0,159053.0,160259.0,161414.0,162374.0,163324.0,164338.0,165423.0,166572.0,167749.0,168961.0,170099.0,171317.0,172602.0,173992.0,175382.0,176657.0,177749.0,178870.0,180052.0,181423.0,182848.0,184444.0,186030.0,187566.0,189045.0,190637.0,192208.0,193794.0,195586.0,197269.0,198971.0,200592.0,202328.0,204344.0,206485.0,208623.0,210346.0,211915.0,213559.0,215156.0,216459.0,217831.0,219498.0,221544.0,223768.0,225956.0,228279.0,230472.0,232735.0,234847.0,236910.0,238955.0,240796.0,242824.0,244981.0,247187.0,249549.0,252008.0,254591.0,257159.0,259348.0,261630.0,263541.0,265333.0,266732.0,267934.0,269113.0,270384.0,271546.0,272559.0,273075.0,273458.0,273606.0,273871.0,274058.0,274210.0,274492.0,274504.0,274742.0,274665.0,274728.0,274811.0,274780.0,275023.0,275181.0,275201.0,275199.0,274929.0,274721.0,274244.0,273517.0,272594.0,271401.0,270201.0,268844.0,267171.0,265394.0,263773.0,262291.0,261056.0,259941.0,259011.0,258125.0,257104.0,256067.0,254932.0,254070.0,253424.0,253049.0,252774.0,252552.0,252583.0,252663.0,253140.0,253524.0,254096.0,254330.0,254032.0,253287.0,252121.0,251071.0,250018.0,249395.0,248881.0,248598.0,248063.0,247534.0,246684.0,245960.0,245254.0,244623.0,243967.0,243229.0,242664.0,242151.0,241622.0,241251.0,241147.0,241361.0,241634.0,241809.0,241902.0,241910.0,241786.0,241802.0,241956.0,242216.0,242721.0,243232.0,244136.0,245048.0,246071.0,246929.0,247562.0,248121.0,248747.0,249421.0,250014.0,250617.0,251245.0,252024.0,252813.0,253545.0,254177.0,254555.0,254878.0,255153.0,255449.0,255751.0,256173.0,256545.0,256836.0,257014.0,257488.0,258110.0,258921.0,259680.0,260342.0,260930.0,261348.0,261783.0,262078.0,262373.0,262909.0,263675.0,264641.0,265602.0,266457.0,267235.0,268038.0,268799.0,269676.0,270628.0,271762.0,272841.0,273597.0,274327.0,275277.0,276645.0,278272.0,279742.0,281071.0,282266.0,283513.0,284830.0,286001.0,287340.0,288734.0,290276.0,291688.0,292975.0,294199.0,295496.0,296884.0,298350.0,299668.0,300921.0,302039.0,303170.0,304247.0,305466.0,306432.0,307268.0,307754.0,308064.0,308238.0,308328.0,308482.0,308889.0,309590.0,310534.0,311613.0,312590.0,313514.0,313971.0,314503.0,315601.0,317433.0,320099.0,323453.0,327144.0,330773.0,334073.0,337373.0,340603.0,343807.0,347876.0,352801.0,358418.0,363238.0,367263.0,370310.0
14,3,Florida,State,FL,116594.0,116938.0,117302.0,118009.0,118681.0,119349.0,120007.0,120684.0,121374.0,122077.0,122819.0,123594.0,124367.0,125181.0,126043.0,126981.0,127955.0,128963.0,130058.0,131218.0,132395.0,133562.0,134660.0,135757.0,136804.0,137806.0,138808.0,139887.0,141037.0,142226.0,143421.0,144730.0,145969.0,147214.0,148372.0,149712.0,151074.0,152512.0,153979.0,155563.0,157179.0,158748.0,160298.0,161909.0,163578.0,165256.0,166882.0,168427.0,170000.0,171595.0,173401.0,175386.0,177710.0,180329.0,183217.0,186395.0,189504.0,192421.0,195128.0,198004.0,201063.0,204388.0,208168.0,212593.0,217432.0,222655.0,228198.0,233853.0,239235.0,244042.0,248487.0,252678.0,256630.0,260307.0,264307.0,268755.0,272761.0,275926.0,277840.0,279055.0,279286.0,278918.0,278280.0,277204.0,276007.0,274804.0,273415.0,271809.0,269640.0,267003.0,263865.0,260491.0,257098.0,253615.0,249930.0,246228.0,242073.0,238135.0,233808.0,229781.0,225284.0,221104.0,216748.0,212183.0,207567.0,202896.0,198344.0,194039.0,190000.0,186517.0,183154.0,179742.0,176488.0,173428.0,170951.0,168579.0,166404.0,164632.0,163617.0,162764.0,162085.0,161455.0,161080.0,160708.0,160150.0,159289.0,158127.0,156716.0,155235.0,153707.0,152172.0,150745.0,149275.0,147918.0,146487.0,145147.0,143792.0,142633.0,141560.0,140788.0,140218.0,139956.0,139834.0,139784.0,139848.0,139955.0,140271.0,140664.0,141140.0,141641.0,142304.0,143106.0,144087.0,145233.0,146430.0,147812.0,149390.0,151129.0,152828.0,154413.0,156187.0,157903.0,159878.0,161917.0,164168.0,166309.0,168390.0,170366.0,172176.0,173729.0,175044.0,175996.0,176915.0,177655.0,178506.0,179104.0,179928.0,181077.0,182280.0,183560.0,184665.0,185855.0,186799.0,187687.0,188623.0,189665.0,190656.0,191822.0,193118.0,194517.0,195816.0,197331.0,198839.0,200394.0,201541.0,202782.0,203910.0,205239.0,206555.0,207866.0,209044.0,210210.0,211572.0,213021.0,214357.0,215510.0,216579.0,217959.0,219306.0,220679.0,221825.0,223138.0,224409.0,225741.0,227006.0,228425.0,229492.0,230655.0,231926.0,233452.0,234971.0,236297.0,237541.0,238672.0,239791.0,240916.0,242196.0,243554.0,244814.0,245634.0,246200.0,246698.0,247125.0,247623.0,248163.0,248543.0,248848.0,249296.0,250011.0,250735.0,251780.0,253099.0,254671.0,256128.0,257323.0,258232.0,259022.0,260581.0,262700.0,265252.0,267870.0,270594.0,273768.0,276926.0,280659.0,284695.0,290166.0,297066.0,305069.0,313179.0,321137.0,328576.0
21,4,Illinois,State,IL,147344.0,147667.0,148107.0,148971.0,149861.0,150728.0,151682.0,152791.0,153937.0,155071.0,156101.0,157079.0,157992.0,158811.0,159769.0,160694.0,161816.0,162855.0,163948.0,165057.0,166232.0,167428.0,168464.0,169331.0,170128.0,171017.0,172141.0,173082.0,174108.0,175011.0,176207.0,177470.0,178722.0,179887.0,180739.0,181716.0,182654.0,183784.0,184809.0,185975.0,186987.0,187926.0,188827.0,190026.0,191392.0,192694.0,193764.0,194709.0,195824.0,196936.0,198101.0,199398.0,200831.0,202418.0,203867.0,205306.0,206530.0,207791.0,209064.0,210507.0,211810.0,213152.0,214473.0,215983.0,217555.0,219101.0,220573.0,222027.0,223658.0,225222.0,226577.0,227878.0,229200.0,230484.0,231762.0,232841.0,234016.0,234728.0,235333.0,235801.0,236171.0,236355.0,236462.0,236707.0,237231.0,237673.0,237955.0,237946.0,237785.0,237487.0,237022.0,236527.0,235751.0,234979.0,234198.0,233208.0,232160.0,229717.0,229118.0,226943.0,226754.0,224228.0,223327.0,220545.0,218754.0,215739.0,213320.0,210159.0,206841.0,204472.0,201984.0,200767.0,198874.0,197598.0,196311.0,195104.0,193163.0,191400.0,189720.0,189171.0,188261.0,187915.0,186664.0,187103.0,186539.0,187167.0,185156.0,184006.0,181823.0,180404.0,178084.0,176047.0,174250.0,172858.0,171894.0,170509.0,169720.0,168428.0,167927.0,166750.0,165741.0,163765.0,162536.0,160715.0,159814.0,158145.0,157942.0,157621.0,157927.0,157834.0,157238.0,156605.0,155821.0,156066.0,156375.0,156633.0,157158.0,157951.0,158712.0,159683.0,160542.0,161996.0,163155.0,164619.0,165791.0,167354.0,168073.0,169041.0,169622.0,170695.0,171282.0,171640.0,172223.0,173087.0,173793.0,174028.0,174318.0,174550.0,174958.0,175388.0,175786.0,176274.0,176990.0,177925.0,178692.0,178813.0,178932.0,178849.0,178920.0,178936.0,179110.0,179701.0,180514.0,181971.0,183130.0,184014.0,184448.0,184793.0,185266.0,185607.0,185983.0,186457.0,187300.0,188449.0,189815.0,191048.0,192328.0,193293.0,194046.0,194293.0,194537.0,194821.0,195412.0,196073.0,196893.0,197901.0,199054.0,200091.0,200750.0,201136.0,201482.0,201761.0,202064.0,202252.0,202725.0,203133.0,203715.0,204195.0,204591.0,205194.0,205627.0,206092.0,206204.0,206229.0,206251.0,206282.0,206297.0,206240.0,206244.0,206448.0,206854.0,207296.0,207711.0,207875.0,207781.0,207780.0,208517.0,209814.0,212003.0,214179.0,216429.0,218295.0,219767.0,221822.0,223719.0,226240.0,228558.0,231718.0,235181.0,238582.0,241119.0,243355.0
47,5,Pennsylvania,State,PA,105962.0,106321.0,106611.0,107175.0,107664.0,108109.0,108558.0,108951.0,109366.0,109760.0,110244.0,110749.0,111253.0,111739.0,112269.0,112845.0,113331.0,113801.0,114297.0,114843.0,115377.0,115850.0,116368.0,116854.0,117363.0,117905.0,118499.0,119157.0,119830.0,120538.0,121316.0,122194.0,123078.0,123931.0,124623.0,125328.0,126017.0,126762.0,127476.0,128258.0,129214.0,130331.0,131497.0,132551.0,133595.0,134572.0,135444.0,136223.0,136922.0,137860.0,138772.0,139817.0,141031.0,142431.0,144054.0,145510.0,146981.0,148180.0,149500.0,150780.0,152143.0,153131.0,154168.0,155357.0,156850.0,158547.0,160305.0,162119.0,163741.0,165196.0,166531.0,167795.0,168882.0,169817.0,170725.0,171739.0,172912.0,174185.0,175281.0,176093.0,176597.0,177015.0,177348.0,177632.0,177949.0,178361.0,178895.0,179330.0,179769.0,180061.0,180438.0,180640.0,180694.0,180736.0,180832.0,180879.0,180742.0,180683.0,180566.0,180501.0,180200.0,179791.0,179052.0,178150.0,177259.0,176542.0,175835.0,175029.0,174224.0,173801.0,173634.0,173503.0,173186.0,172782.0,172372.0,171866.0,171422.0,171161.0,171176.0,171307.0,171618.0,172005.0,172554.0,173021.0,173262.0,173195.0,172787.0,172166.0,171292.0,170327.0,169291.0,168368.0,167592.0,166982.0,166529.0,165966.0,165315.0,164464.0,163687.0,163084.0,162681.0,162314.0,161911.0,161520.0,161194.0,160956.0,160858.0,160887.0,160968.0,160919.0,160740.0,160536.0,160346.0,160226.0,160148.0,160189.0,160351.0,160620.0,160971.0,161435.0,161907.0,162398.0,162832.0,163116.0,163355.0,163477.0,163697.0,163867.0,164115.0,164397.0,164694.0,164906.0,165073.0,165317.0,165555.0,165675.0,165673.0,165659.0,165712.0,165891.0,166051.0,166218.0,166521.0,167026.0,167617.0,167949.0,168076.0,168190.0,168398.0,168676.0,168929.0,169193.0,169596.0,170170.0,170572.0,170910.0,171090.0,171541.0,171943.0,172427.0,172764.0,173162.0,173623.0,174362.0,174873.0,175335.0,175802.0,176594.0,177435.0,178114.0,178711.0,179324.0,180036.0,180843.0,181586.0,182398.0,183305.0,184243.0,185523.0,186631.0,187711.0,188288.0,188838.0,189358.0,189991.0,190624.0,191396.0,192190.0,193046.0,193799.0,194350.0,194776.0,195312.0,195913.0,196558.0,197144.0,197691.0,198316.0,198956.0,199679.0,200381.0,201035.0,201805.0,202575.0,203082.0,203736.0,204866.0,206741.0,208961.0,211469.0,214177.0,216918.0,219689.0,222140.0,224648.0,227332.0,230902.0,234763.0,238226.0,241007.0,243167.0,245153.0
44,6,Ohio,State,OH,109887.0,110049.0,110221.0,110669.0,111210.0,111792.0,112284.0,112743.0,113199.0,113647.0,114100.0,114549.0,114982.0,115350.0,115735.0,116121.0,116496.0,116812.0,117160.0,117539.0,117916.0,118276.0,118599.0,118907.0,119174.0,119435.0,119716.0,120000.0,120299.0,120592.0,120919.0,121236.0,121554.0,121882.0,122242.0,122609.0,122947.0,123298.0,123627.0,123982.0,124321.0,124711.0,125134.0,125631.0,126118.0,126589.0,126954.0,127303.0,127600.0,127971.0,128355.0,128726.0,129083.0,129428.0,129809.0,130126.0,130439.0,130736.0,131060.0,131366.0,131725.0,132118.0,132518.0,132888.0,133195.0,133521.0,133812.0,134139.0,134431.0,134733.0,135022.0,135274.0,135465.0,135612.0,135753.0,135918.0,136087.0,136229.0,136350.0,136401.0,136382.0,136313.0,136170.0,135975.0,135792.0,135698.0,135523.0,135346.0,135148.0,134991.0,134743.0,134462.0,134283.0,134029.0,133560.0,133012.0,132463.0,131964.0,131581.0,131250.0,131010.0,130696.0,130400.0,130000.0,129526.0,128873.0,128255.0,127461.0,126565.0,125615.0,124845.0,124407.0,124134.0,123866.0,123474.0,123049.0,122683.0,122442.0,122130.0,121849.0,121554.0,121508.0,121447.0,121506.0,121507.0,121455.0,121131.0,120702.0,120145.0,119533.0,118781.0,117958.0,117217.0,116522.0,116024.0,115481.0,114992.0,114525.0,114250.0,114030.0,113755.0,113388.0,112998.0,112648.0,112195.0,111761.0,111511.0,111471.0,111453.0,111398.0,111381.0,111424.0,111470.0,111474.0,111430.0,111406.0,111432.0,111561.0,111708.0,112010.0,112463.0,113066.0,113625.0,114068.0,114338.0,114656.0,114959.0,115215.0,115178.0,115084.0,115009.0,115129.0,115375.0,115720.0,116069.0,116199.0,116316.0,116331.0,116568.0,116895.0,117413.0,117974.0,118525.0,119047.0,119615.0,120143.0,120621.0,120986.0,121297.0,121566.0,121882.0,122188.0,122609.0,123034.0,123626.0,124221.0,124760.0,125206.0,125623.0,126069.0,126539.0,127027.0,127609.0,128277.0,129010.0,129749.0,130512.0,131336.0,132117.0,132806.0,133360.0,134001.0,134699.0,135506.0,136225.0,136926.0,137444.0,138147.0,138982.0,140063.0,141072.0,141881.0,142619.0,143146.0,143657.0,144165.0,144831.0,145564.0,146436.0,147302.0,148189.0,148810.0,149494.0,150096.0,150750.0,151250.0,151850.0,152424.0,152876.0,153386.0,154114.0,154964.0,155859.0,156713.0,157624.0,158510.0,159484.0,160819.0,162319.0,164063.0,166110.0,168057.0,170318.0,172390.0,174854.0,177188.0,179707.0,182322.0,184919.0,187225.0,189273.0,190984.0
30,7,Michigan,State,MI,123302.0,123508.0,123901.0,124599.0,125456.0,126268.0,127190.0,128039.0,128819.0,129544.0,130355.0,131225.0,132031.0,132665.0,133239.0,133774.0,134404.0,134964.0,135511.0,136078.0,136704.0,137329.0,137872.0,138394.0,138986.0,139519.0,140026.0,140388.0,140744.0,141110.0,141411.0,141764.0,142063.0,142479.0,142851.0,143257.0,143638.0,144021.0,144243.0,144509.0,144938.0,145479.0,145972.0,146434.0,146945.0,147567.0,148075.0,148578.0,149062.0,149464.0,149912.0,150209.0,150617.0,150990.0,151428.0,151842.0,152232.0,152684.0,153070.0,153465.0,153889.0,154204.0,154530.0,154784.0,155152.0,155395.0,155557.0,155770.0,156035.0,156306.0,156493.0,156684.0,156885.0,157057.0,157101.0,156990.0,156767.0,156468.0,156159.0,155793.0,155397.0,154943.0,154422.0,153782.0,153054.0,152359.0,151617.0,150910.0,150018.0,149258.0,148262.0,147493.0,146369.0,145319.0,144103.0,143129.0,142065.0,140778.0,139207.0,137412.0,135788.0,134216.0,132609.0,130572.0,128719.0,127209.0,125816.0,123974.0,121620.0,119348.0,117231.0,115552.0,114077.0,112717.0,111623.0,110472.0,109483.0,108276.0,107323.0,106438.0,105935.0,105336.0,105025.0,104935.0,105171.0,105417.0,105224.0,104771.0,103977.0,103182.0,102230.0,101382.0,100443.0,99715.0,99058.0,98458.0,97935.0,97416.0,97103.0,96990.0,96967.0,96899.0,96688.0,96448.0,96263.0,96155.0,96496.0,96916.0,97559.0,98217.0,99064.0,99804.0,100374.0,100994.0,101620.0,102173.0,102782.0,103703.0,104954.0,106281.0,107605.0,108970.0,110457.0,111912.0,113272.0,114398.0,115456.0,116559.0,117775.0,118913.0,119922.0,120860.0,121823.0,122879.0,123737.0,124293.0,124540.0,124761.0,125115.0,125516.0,126055.0,126708.0,127546.0,128405.0,129124.0,129777.0,130290.0,130742.0,130992.0,131206.0,131599.0,132281.0,133077.0,133921.0,134580.0,135613.0,136649.0,137737.0,138533.0,139157.0,139925.0,140711.0,141504.0,142282.0,143234.0,144348.0,145585.0,146882.0,148238.0,149361.0,150039.0,150594.0,151204.0,151941.0,152842.0,153794.0,155129.0,156594.0,158021.0,159313.0,160441.0,161550.0,162431.0,163193.0,163932.0,164654.0,165452.0,166428.0,167403.0,168425.0,169298.0,170181.0,171088.0,171844.0,172382.0,172563.0,172925.0,173313.0,174004.0,174598.0,175503.0,176467.0,177853.0,179102.0,179548.0,179335.0,179567.0,180998.0,183244.0,185743.0,188292.0,190822.0,193167.0,195660.0,198162.0,200528.0,203351.0,206783.0,210368.0,213526.0,215837.0,218051.0
16,8,Georgia,State,GA,130961.0,131403.0,131843.0,132725.0,133565.0,134392.0,135189.0,136048.0,136920.0,137849.0,138763.0,139774.0,140771.0,141624.0,142372.0,143043.0,143788.0,144471.0,145138.0,145821.0,146501.0,147182.0,147782.0,148358.0,148868.0,149424.0,149933.0,150464.0,150951.0,151424.0,151839.0,152239.0,152668.0,153137.0,153542.0,153875.0,154196.0,154535.0,154933.0,155282.0,155589.0,155849.0,156106.0,156462.0,156834.0,157208.0,157523.0,157886.0,158208.0,158580.0,158945.0,159437.0,159913.0,160351.0,160754.0,161258.0,161808.0,162403.0,162883.0,163308.0,163639.0,163989.0,164370.0,164924.0,165584.0,166312.0,166939.0,167551.0,168166.0,168779.0,169365.0,169903.0,170461.0,171032.0,171563.0,172092.0,172580.0,173144.0,173731.0,174333.0,174833.0,175269.0,175552.0,175938.0,176267.0,176664.0,177027.0,177427.0,177735.0,177911.0,177960.0,177960.0,177764.0,177472.0,176944.0,176481.0,175686.0,174870.0,173870.0,173147.0,172427.0,171637.0,170639.0,169487.0,168291.0,166924.0,165121.0,162966.0,160907.0,159195.0,157686.0,155986.0,154256.0,152682.0,151467.0,150436.0,149400.0,148322.0,147361.0,146599.0,145811.0,145170.0,144685.0,144554.0,144372.0,144021.0,143094.0,141896.0,140295.0,138929.0,137429.0,136106.0,134731.0,133696.0,132573.0,131243.0,129593.0,128115.0,126973.0,126274.0,125813.0,125424.0,125024.0,124228.0,123663.0,123142.0,123355.0,123572.0,123948.0,124350.0,124871.0,125210.0,125308.0,125466.0,126032.0,126792.0,127829.0,128916.0,130100.0,131139.0,132266.0,133479.0,134734.0,136088.0,137475.0,138882.0,140133.0,141446.0,142617.0,143743.0,144705.0,145662.0,146559.0,147353.0,148132.0,148779.0,149458.0,150089.0,150812.0,151537.0,152260.0,152914.0,153530.0,154280.0,155218.0,156160.0,156882.0,157503.0,158127.0,158758.0,159466.0,160237.0,161151.0,162020.0,162985.0,164006.0,164969.0,165695.0,166257.0,166732.0,167171.0,167818.0,168638.0,169707.0,170568.0,171488.0,172318.0,173267.0,174204.0,175209.0,176317.0,177358.0,178719.0,180022.0,181481.0,182938.0,184428.0,185898.0,187097.0,188349.0,189583.0,190807.0,192040.0,193237.0,194515.0,195778.0,197009.0,198204.0,199213.0,200218.0,201303.0,202408.0,203353.0,203942.0,204566.0,205303.0,206179.0,206958.0,207439.0,208028.0,208684.0,209842.0,210850.0,211872.0,212560.0,213404.0,214530.0,216043.0,217930.0,220101.0,222606.0,225254.0,228172.0,231352.0,234697.0,238382.0,242615.0,247722.0,253201.0,258746.0,264030.0,269441.0
